	D1	D2	D3	D4	D5	D6	D7	D8	D9
ENSMUSG00000020334	0	0	0.087457	0	0.016164	0	0	0.048086	0.032327
ENSMUSG00000020335	1.303324	1.212683	1.032685	0.422327	0.402256	1.061603	0.307172	0.439693	0.256623
ENSMUSG00000020340	0.0843	0.145363	0.155524	0.110843	0.103789	0.092085	0.070787	0.113421	0.174752
ENSMUSG00000020346	31.086882	30.244119	30.979461	41.068724	42.380488	41.967556	44.088916	42.288193	45.345858
ENSMUSG00000020349	46.028303	45.612282	44.096684	52.736186	53.275579	52.836079	56.671726	56.59017	55.466951
ENSMUSG00000020354	14.455818	14.512753	15.078865	12.59502	12.693652	13.993797	13.407974	13.689463	13.14148
ENSMUSG00000020357	0.005306	0.010477	0.010443	0.007442	0.022006	0.017388	0.005484	0.032637	0
ENSMUSG00000020358	316.364291	328.573156	310.187207	565.963932	557.849954	532.766543	545.846185	550.081623	541.190876
ENSMUSG00000020359	5.64587	6.688969	5.908289	6.003192	7.029029	6.476258	6.665339	8.23949	6.513
ENSMUSG00000020361	78.496851	75.171874	72.903436	86.767318	88.842062	100.754753	84.796344	97.847187	88.554635
ENSMUSG00000020362	19.127941	17.70133	17.843312	40.933306	39.27505	41.24117	42.527142	43.503529	40.34117
ENSMUSG00000020363	11.158504	11.154893	9.990867	9.754554	10.063906	10.428737	12.013804	10.640616	11.456649
ENSMUSG00000020364	2.741999	2.388336	3.431115	2.78353	2.790812	2.99222	1.637186	3.52252	2.512351
ENSMUSG00000020366	30.405029	27.991833	27.37345	26.662829	24.992201	27.936588	27.324037	26.05973	28.440489
ENSMUSG00000020368	202.80491	189.569285	185.070091	249.10245	237.558271	227.636863	211.110299	219.635158	225.045115
ENSMUSG00000020372	2115.545808	2058.525626	2057.103798	1717.957491	1770.029703	1704.742304	1806.80951	1791.85699	1787.509945
ENSMUSG00000020374	0	0	0	0	0	0	0	0	0
ENSMUSG00000020375	9.277808	8.649225	8.498894	9.120814	8.361111	8.411949	7.618241	8.603485	8.087337
ENSMUSG00000020376	29.54394	30.348169	29.377372	25.039345	27.331675	25.872085	24.958522	25.574181	26.044186
ENSMUSG00000020377	0.280325	0.56551	0.487617	0.405423	0.884015	0.305066	0.53226	1.128819	0.757525
ENSMUSG00000020380	16.231535	15.429917	14.668923	14.804851	15.348429	15.903714	14.612244	15.826776	15.408395
ENSMUSG00000020381	30.053771	30.906732	27.852807	23.592364	24.170414	22.705275	23.906554	22.063561	25.075222
ENSMUSG00000020383	0.032515	0	0	0	0	0	0	0	0
ENSMUSG00000020385	31.039743	31.595453	32.608842	24.001973	20.461106	20.496087	14.197069	14.310021	13.605485
ENSMUSG00000020386	75.628747	65.379237	72.292869	83.115809	66.272903	66.828092	71.930375	81.163986	78.467141
ENSMUSG00000020387	0.287141	0.406956	0.343582	0.982372	1.137761	0.948678	1.263972	0.973056	1.003246
ENSMUSG00000020388	0.293371	0.093742	0.221163	0.138247	0.272143	0.176922	0.410493	0.263092	0.170847
ENSMUSG00000020389	2.954023	2.185802	3.517688	3.570368	2.054163	1.923526	2.630693	3.590199	2.454704
ENSMUSG00000020390	139.743594	136.830303	141.307273	144.052111	146.747287	142.626082	168.343791	171.148655	166.954755
ENSMUSG00000020392	26.226094	24.625977	29.029736	36.776947	39.88143	38.727541	43.524787	41.457635	44.916037
ENSMUSG00000020393	37.853918	35.953868	35.438545	40.330654	39.336983	38.624407	42.406944	42.748682	44.339615
ENSMUSG00000020395	0	0	0	0.045941	0	0	0	0	0
ENSMUSG00000020396	0	0	0	0	0	0	0.008764	0	0
ENSMUSG00000020397	18.414836	20.330118	17.997678	28.403163	24.706375	27.411134	30.11933	24.269177	28.764028
ENSMUSG00000020399	0.013858	0.04571	0.040745	0.03579	0.028606	0.055534	0.128663	0.085056	0.026427
ENSMUSG00000020400	36.055907	36.064086	34.274121	45.018457	41.838981	40.520069	49.576786	46.546507	46.459826
ENSMUSG00000020401	0	0	0	0	0	0	0	0	0
ENSMUSG00000020402	381.672932	384.144821	370.019722	378.71798	381.816493	389.344542	381.814256	361.031201	378.992632
ENSMUSG00000020405	0	0	0	0	0	0	0	0	0
ENSMUSG00000020407	1.679703	1.372656	1.261581	2.106611	2.600903	2.313382	4.064523	3.705442	4.171195
ENSMUSG00000020409	30.561197	30.477762	29.573593	27.506376	29.611973	28.278979	24.483623	25.546432	24.859453
ENSMUSG00000020411	0.526453	0.634519	0.604688	0.820135	0.585584	0.73443	0.830703	0.518718	1.04632
ENSMUSG00000020412	29.230942	28.624593	27.087823	29.162141	28.255355	26.264132	29.25272	28.502428	30.160125
ENSMUSG00000020413	3.73718	3.153586	3.476652	4.896628	4.300127	4.155283	4.723774	4.007622	4.233455
ENSMUSG00000020415	251.88549	261.075521	270.340399	264.169345	263.911223	258.998726	297.3101	256.433539	284.214962
ENSMUSG00000020419	0.075576	0.124377	0.073901	0.157977	0.272304	0.10182	0.155771	0.23166	0.214124
ENSMUSG00000020420	0.667347	0.823716	0.603024	0.813874	0.996902	0.797061	1.007975	0.754709	0.832139
ENSMUSG00000020422	20.807456	20.890099	20.323208	37.801807	38.233367	39.204097	51.262095	48.724093	50.218946
ENSMUSG00000020423	32.697352	32.254971	31.640656	25.190641	25.523302	24.513627	29.679406	29.57463	30.166336
ENSMUSG00000020424	16.296862	17.48114	17.954786	17.726432	15.885121	16.24	18.799479	16.656471	18.496858
ENSMUSG00000020427	0	0	0	0	0	0	0	0	0
ENSMUSG00000020428	0	0	0	0	0	0	0	0	0
ENSMUSG00000020429	0	0	0	0	0	0	0	0	0
ENSMUSG00000020430	97.852383	88.717044	83.092887	92.699566	93.162943	94.677452	85.884819	92.64489	85.194983
ENSMUSG00000020431	0.02926	0.086827	0.053806	0.120606	0.080578	0.039404	0.193139	0.121036	0.168818
ENSMUSG00000020432	20.281177	19.056039	19.436015	16.306296	17.135401	18.462872	17.862765	17.53404	17.192887
ENSMUSG00000020434	0.05405	0.163454	0.079474	0.245413	0.209241	0.087845	0.487933	0.373254	0.250944
ENSMUSG00000020435	0.079699	0.187849	0.076062	0.150389	0.092683	0.146071	0.080042	0.198433	0.218353
ENSMUSG00000020436	0	0	0	0	0	0	0	0	0
ENSMUSG00000020437	0.093365	0.144055	0.20081	0.159659	0.235991	0.274966	0.156768	0.701645	0.221103
ENSMUSG00000020439	49.625779	47.381782	43.005632	50.112058	50.124695	50.176813	65.392285	63.913872	62.44765
ENSMUSG00000020440	246.981328	248.691874	236.450905	242.787812	238.075512	242.404797	255.919654	240.27995	257.221581
ENSMUSG00000020441	21.651985	20.194496	21.385648	20.843878	17.543826	18.307066	16.603798	16.823646	16.094034
ENSMUSG00000020444	57.25803	54.588052	60.434573	67.765142	72.698334	70.617379	77.068758	73.960769	75.240268
ENSMUSG00000020447	0	0.008313	0	0	0.015617	0.008218	0.031156	0.023176	0.007792
ENSMUSG00000020448	27.446085	27.616437	27.589956	25.351576	25.555908	24.044459	26.112508	26.844955	23.78688
ENSMUSG00000020451	30.126166	28.307949	30.148143	20.01562	17.272699	15.605525	18.008667	15.45601	15.220753
ENSMUSG00000020453	12.213247	11.987209	11.43412	12.749047	13.209352	13.301432	12.589496	11.873365	13.090646
ENSMUSG00000020454	58.994307	60.564775	60.582506	58.396252	58.117799	52.491444	59.121198	60.619416	60.455394
ENSMUSG00000020455	7.522731	7.221933	6.997998	6.211772	5.781669	5.0004	6.499317	5.843556	5.96114
ENSMUSG00000020456	83.337204	78.996992	77.860667	91.534464	93.306943	90.899237	90.836586	89.697382	92.157382
ENSMUSG00000020457	197.250198	193.037205	199.859185	194.337096	193.519381	197.263717	199.927453	192.778977	200.443898
ENSMUSG00000020458	170.806579	173.358183	168.811792	268.092109	274.129506	278.551196	289.989681	284.321462	293.995257
ENSMUSG00000020459	14.360405	14.336758	14.397382	15.073257	14.503148	15.251925	16.332998	17.07026	15.525566
ENSMUSG00000020460	2466.093074	2355.258196	2413.876569	2196.142985	2192.794375	2067.046328	2168.161925	2072.67121	2177.096296
ENSMUSG00000020461	0	0	0	0.067705	0.08956	0.058622	0	0	0.053758
ENSMUSG00000020462	42.327192	39.827988	39.55458	52.382553	49.356083	53.837255	55.843511	58.088489	58.821685
ENSMUSG00000020463	25.479288	25.31777	25.109815	22.712025	24.282091	24.543626	23.126885	24.285943	22.453936
ENSMUSG00000020464	25.211045	24.202922	29.185299	27.267464	24.424839	23.803386	24.965932	24.727799	25.705857
ENSMUSG00000020467	72.578147	71.355444	77.442609	101.685551	98.856394	100.563447	87.814588	84.116464	87.236425
ENSMUSG00000020469	0.259418	0.553308	0.410107	0.350531	0.343729	0.174843	0.791275	0.260941	0.525093
ENSMUSG00000020471	339.591963	375.582089	351.023622	300.909999	294.262527	290.299835	262.163629	278.508776	272.526696
ENSMUSG00000020472	47.108995	47.582786	44.620528	31.169016	33.615282	31.263488	27.168373	26.692833	29.268643
ENSMUSG00000020473	101.969663	105.86933	101.540202	118.913582	119.185485	119.112302	115.599548	112.9831	114.031599
ENSMUSG00000020474	5.652753	5.181262	5.765516	12.303725	11.679418	11.446747	14.615325	13.012606	14.368907
ENSMUSG00000020475	0.206628	0.335352	0.398113	0.425384	0.365992	0.269741	0.264391	0	0.211045
ENSMUSG00000020476	48.635357	45.085776	46.567746	89.650219	94.563054	81.460132	108.190252	104.953279	110.303504
ENSMUSG00000020477	178.886293	193.517364	183.748674	176.240255	177.183955	163.093762	181.999816	185.095163	179.932073
ENSMUSG00000020481	0	0.033385	0.021189	0.030197	0	0.023322	0	0	0
ENSMUSG00000020482	43.220596	42.662876	41.53501	28.14888	28.032226	27.092614	22.101122	24.342361	23.637886
ENSMUSG00000020483	108.839547	110.292032	109.019175	121.624081	120.93611	121.501322	126.960758	126.401975	127.331142
ENSMUSG00000020484	87.409422	90.324737	90.843842	92.319737	90.254658	93.217745	79.790829	69.673197	79.706198
ENSMUSG00000020485	499.559682	485.668439	481.741534	373.981686	357.456093	352.615572	336.514314	333.491123	341.737773
ENSMUSG00000020486	1.473683	1.044923	1.26807	0.86978	1.322122	1.180593	1.340794	1.373857	1.40986
ENSMUSG00000020490	0.011883	0	0	0	0	0	0.024528	0	0
ENSMUSG00000020491	0.026812	0	0	0.024597	0.045449	0.009561	0.018141	0.026988	0.027494
ENSMUSG00000020492	37.012185	38.247765	35.693975	37.02395	37.982156	37.905893	44.665673	42.062789	44.070664
ENSMUSG00000020493	55.65124	52.381021	56.15283	39.836162	38.408257	38.705753	38.778692	37.568042	38.533295
ENSMUSG00000020495	17.229915	16.908168	16.324581	18.748364	18.586302	19.242877	17.852752	19.717128	18.496588
ENSMUSG00000020496	140.23376	137.702578	134.920338	130.216985	135.293177	128.571505	130.212253	130.085318	135.979752
ENSMUSG00000020513	9.965026	8.824956	9.971435	10.126487	11.120741	10.190962	15.868465	15.356582	14.401327
ENSMUSG00000020514	56.710327	51.258924	50.739487	64.877066	61.750821	56.910333	62.488831	64.129855	60.805542
ENSMUSG00000020515	46.245052	46.80532	45.079487	44.635065	43.913479	42.846481	47.82461	48.066193	46.826744
ENSMUSG00000020516	28.988498	25.580383	24.407047	32.148641	34.735137	36.799807	33.003837	35.023572	32.695773
ENSMUSG00000020519	34.057129	35.057219	34.502818	32.743647	35.86839	34.989829	35.833634	35.089258	36.603011
ENSMUSG00000020520	11.526485	12.086449	12.1086	12.75363	12.456174	12.356222	12.337458	12.83145	12.046795
ENSMUSG00000020521	37.372251	43.645717	41.518933	62.072757	58.018164	61.882649	64.686913	71.310309	69.872969
ENSMUSG00000020522	3.812568	4.006047	4.398349	6.820532	6.306564	6.597803	7.029985	8.048968	7.359681
ENSMUSG00000020523	29.958901	28.66875	28.654311	30.71153	31.440501	31.743549	33.011205	34.452361	34.794276
ENSMUSG00000020524	0.012458	0.384234	0.030633	0.034674	0	0.006798	0.012873	0.019152	0.012878
ENSMUSG00000020525	12.900882	13.379319	13.337459	15.107887	15.505963	15.300741	20.030969	20.276745	19.469918
ENSMUSG00000020526	38.877076	35.432633	36.264507	47.14577	48.578082	48.108985	55.322784	55.942462	54.140891
ENSMUSG00000020527	2.953964	3.019229	2.965058	4.560133	5.153774	4.74471	5.423963	6.129862	5.32513
ENSMUSG00000020528	12.928206	11.288394	12.319476	19.02626	17.12007	18.852588	21.23569	18.043684	20.49371
ENSMUSG00000020530	200.90621	198.646367	208.849195	153.014528	161.593252	148.61289	126.411523	134.586133	120.995628
ENSMUSG00000020532	18.275923	19.158585	14.40331	25.251309	24.2927	22.568499	23.96896	28.276598	23.855679
ENSMUSG00000020534	14.120618	15.065257	14.28946	21.738727	20.841477	21.793983	19.926247	19.302156	19.757672
ENSMUSG00000020536	16.104248	16.351839	16.25379	18.59699	20.491863	19.141512	19.6294	19.802991	20.52218
ENSMUSG00000020537	43.274032	43.387991	45.973641	53.398362	54.228696	54.143451	51.351052	55.223269	53.191638
ENSMUSG00000020538	36.525083	35.303507	33.472163	29.432399	31.582587	30.354775	27.87123	25.925873	24.736325
ENSMUSG00000020541	22.479502	22.614148	19.953167	16.3836	14.36597	13.200148	12.939454	14.648535	11.941683
ENSMUSG00000020542	0	0	0	0	0	0	0	0	0
ENSMUSG00000020544	31.239003	30.071359	32.651534	33.282516	35.179604	31.903673	41.312645	40.419201	40.003492
ENSMUSG00000020545	0	0	0	0	0	0	0	0	0
ENSMUSG00000020546	7.854909	6.851473	6.522556	10.101394	8.154024	8.323471	9.618285	8.912586	8.710091
ENSMUSG00000020547	66.352656	64.839125	66.47451	74.387301	84.354823	77.687105	76.231801	82.428615	71.116386
ENSMUSG00000020548	0	0	0.035623	0	0.037463	0	0	0	0
ENSMUSG00000020549	10.907287	10.389368	10.721493	12.099418	13.057938	13.007792	12.616013	12.317955	11.40544
ENSMUSG00000020553	2.085503	1.900011	2.045002	4.470197	4.39996	4.175643	5.663698	6.009177	5.01715
ENSMUSG00000020561	6.513299	7.684572	8.730171	12.129048	13.149227	14.292785	16.187646	10.241886	18.126658
ENSMUSG00000020562	0	0	0	0	0	0	0	0	0
ENSMUSG00000020564	19.791332	18.944014	20.516397	20.089466	17.740579	17.90261	16.905786	16.677415	16.636877
ENSMUSG00000020566	0.030243	0.03302	0.047015	0.041921	0.061901	0.101868	0.073324	0.09245	0
ENSMUSG00000020570	94.22168	89.614664	98.914206	81.219592	79.722498	76.712095	77.767686	77.515277	73.779728
ENSMUSG00000020571	291.313916	284.242151	282.134207	336.888689	319.443179	324.736897	335.592505	327.781028	319.971624
ENSMUSG00000020572	88.144374	83.51703	86.303144	70.670991	66.931453	65.334889	63.504728	62.821073	63.92645
ENSMUSG00000020573	0	0	0	0.03466	0	0	0.010597	0	0
ENSMUSG00000020576	6.460138	6.106017	5.839503	5.473468	5.227842	5.121791	4.978743	4.760603	4.782143
ENSMUSG00000020577	3.238684	4.505998	4.060023	3.81173	3.090545	3.440517	3.72204	3.777615	3.808984
ENSMUSG00000020580	24.772062	23.028587	21.462829	27.273899	27.302691	26.76162	30.003638	31.496693	29.867191
ENSMUSG00000020581	0	0	0	0	0	0	0	0	0
ENSMUSG00000020583	0.30947	0.365848	0.47234	0.224398	0.296127	0.311099	0.212945	0.387157	0.485113
ENSMUSG00000020585	376.235893	365.899195	372.095977	358.120651	372.499509	359.696989	386.478424	382.336248	373.18611
ENSMUSG00000020589	0.529027	0.344134	0.344665	0.379434	0.619755	0.559892	0.648421	0.846047	0.538749
ENSMUSG00000020590	13.181824	14.66045	13.253477	12.926883	16.154172	14.117957	12.491307	9.102395	12.936039
ENSMUSG00000020591	0	0	0	0	0.013037	0	0	0	0
ENSMUSG00000020592	116.961402	113.255579	116.185085	140.16829	136.193351	140.411668	145.864441	152.016918	142.642816
ENSMUSG00000020593	13.907817	13.905668	13.512767	9.897289	9.862647	9.024388	7.321805	8.742854	8.110545
ENSMUSG00000020594	58.646436	60.333871	60.678656	57.268466	57.596436	57.292262	58.867468	59.076253	58.108717
ENSMUSG00000020598	0.077238	0.016619	0	0.080259	0.183497	0.017331	0.045664	0.024878	0.008364
ENSMUSG00000020599	0.029616	0.094424	0.07626	0.041446	0.062052	0.038018	0.094742	0.06065	0.02039
ENSMUSG00000020600	0	0	0	0	0	0	0	0	0
ENSMUSG00000020601	2.717241	2.486683	2.88622	15.567085	15.409401	15.611111	19.199147	18.437408	17.911105
ENSMUSG00000020604	1.08449	1.076999	0.834893	1.383293	1.793306	1.374771	1.295154	1.822135	1.317365
ENSMUSG00000020605	30.962786	30.452834	27.726084	21.445171	21.128411	20.069392	20.170278	17.495372	20.961712
ENSMUSG00000020607	0.024359	0.044749	0.055854	0.527975	0.075652	0.026534	0.050319	0.049906	0.050336
ENSMUSG00000020608	53.133408	51.768619	49.196081	40.757893	42.291225	40.507543	36.955873	38.021669	34.75921
ENSMUSG00000020609	0.004871	0	0.0024	0	0.005058	0	0.007244	0.007495	0.01008
ENSMUSG00000020610	60.455118	64.479255	60.046109	44.112015	47.054725	44.827026	39.079232	43.046222	38.539458
ENSMUSG00000020611	144.145878	140.614642	138.575986	87.103092	90.472869	85.909674	73.238251	73.24841	71.61863
ENSMUSG00000020612	271.710835	270.237954	271.057853	305.364143	304.639662	301.739245	335.793086	336.209681	334.416565
ENSMUSG00000020614	18.9796	19.514514	18.368093	16.199779	17.623581	17.500911	18.652788	20.172958	18.750672
ENSMUSG00000020617	0.088376	0	0.044257	0	0	0.089192	0.093917	0.26657	0.197979
ENSMUSG00000020620	0.721205	0.626006	0.585734	0.973234	0.843869	0.859354	1.101866	1.184434	1.019439
ENSMUSG00000020621	12.149654	11.068104	11.993504	14.230818	13.742864	13.937415	15.355342	16.569243	16.469229
ENSMUSG00000020622	0	0	0	0.039879	0	0	0	0	0
ENSMUSG00000020623	18.36328	15.658147	17.302864	14.413501	13.923051	14.040107	14.782059	15.708106	15.257147
ENSMUSG00000020624	0	0	0	0	0	0	0	0	0
ENSMUSG00000020627	0.179352	0.088101	0.115523	0.184418	0.285707	0.261697	0.252333	0.542601	0.257326
ENSMUSG00000020628	8.230306	8.382278	8.584785	10.49593	10.852964	10.697371	12.501178	12.34295	12.581864
ENSMUSG00000020629	32.831006	30.752444	33.296641	26.447655	30.65719	28.154756	25.308617	27.672207	24.723515
ENSMUSG00000020630	3.216498	4.089684	3.114028	7.71413	7.341155	6.157432	7.78433	8.126399	8.486138
ENSMUSG00000020633	0	0	0	0	0	0	0	0	0
ENSMUSG00000020634	14.387025	14.745958	13.809325	16.416627	17.045842	16.026467	15.957456	17.643894	16.627527
ENSMUSG00000020635	21.866035	24.172186	21.842706	16.712858	16.53659	14.801567	18.195221	20.729412	15.903302
ENSMUSG00000020636	0	0	0	0	0	0	0.028304	0	0
ENSMUSG00000020638	0.021493	0	0.010548	0	0.01111	0.070053	0.055467	0	0
ENSMUSG00000020639	0.442802	0.15502	0.334549	0.307272	0.592033	0.456557	0.606852	0.705893	0.632756
ENSMUSG00000020640	6.172741	6.221531	6.215579	9.163981	8.343662	8.989967	10.338428	9.452314	9.764439
ENSMUSG00000020641	0.053943	0.069341	0.06182	0.386267	0.074425	0.039139	0.046421	0.165742	0.055722
ENSMUSG00000020642	0	0	0	0.009773	0	0	0	0	0
ENSMUSG00000020644	13.130774	12.753762	13.736049	17.687122	17.373546	14.092435	24.824232	23.469432	23.254388
ENSMUSG00000020646	9.995922	9.727102	8.991462	9.44492	10.170928	10.248112	10.325044	10.202628	11.341203
ENSMUSG00000020647	3.556629	3.264036	3.104206	3.403566	3.124384	2.887498	3.185076	2.772018	3.365915
ENSMUSG00000020648	0.639276	1.486039	2.252643	2.871387	2.757283	4.267815	5.54281	5.28023	4.921154
ENSMUSG00000020649	76.531226	72.889142	74.324162	102.148112	105.116742	100.2448	102.482261	103.198212	103.372176
ENSMUSG00000020650	31.211133	28.152277	30.827918	27.670509	27.917405	28.670635	30.799826	29.465432	29.936974
ENSMUSG00000020651	0	0	0	0	0	0.024362	0.011578	0	0
ENSMUSG00000020652	6.179953	7.316006	7.717206	8.594773	7.610647	10.017809	11.209923	8.953754	10.702011
ENSMUSG00000020653	10.685725	10.297587	10.491887	8.728987	8.411777	8.308797	6.934259	7.153048	6.681419
ENSMUSG00000020654	8.101586	7.86891	7.613382	11.874319	12.541136	12.19116	13.193194	12.22504	13.019179
ENSMUSG00000020656	0.216846	0.358253	0.280672	0.151735	0.227993	0.139336	0.203537	0.242229	0.162869
ENSMUSG00000020657	3.192678	3.208834	3.01468	2.25184	2.814002	2.206763	2.722839	2.36803	2.239941
ENSMUSG00000020658	1.123636	0.989979	1.06934	1.419877	1.374662	1.227649	1.50654	1.447646	1.528264
ENSMUSG00000020659	4.920914	4.517295	4.711473	5.541736	6.190235	6.191113	6.662055	5.225473	6.279106
ENSMUSG00000020660	0	0	0	0	0	0	0	0	0
ENSMUSG00000020661	22.247356	24.064765	23.332304	15.311804	15.284447	13.331405	10.716071	11.177394	10.849104
ENSMUSG00000020664	87.192365	83.426743	86.902095	86.018552	84.991804	84.309587	92.788177	85.343121	86.598271
ENSMUSG00000020668	15.464606	15.516957	14.901547	13.045798	12.445663	12.735436	14.046603	13.665749	13.854994
ENSMUSG00000020669	6.91274	7.125102	6.778712	10.585016	10.928849	10.537828	12.855999	11.116162	11.984109
ENSMUSG00000020671	57.960648	54.618928	56.122906	61.737891	61.109743	60.739636	59.654362	59.510896	59.789821
ENSMUSG00000020672	0	0	0	0	0	0	0	0	0
ENSMUSG00000020673	0	0	0	0	0	0	0	0	0
ENSMUSG00000020674	13.048757	12.937592	13.341025	22.722537	23.488883	22.388094	29.40886	27.526998	27.615505
ENSMUSG00000020676	0.037155	0	0	0.102674	0	0.039344	0.076293	0	0
ENSMUSG00000020677	25.929615	24.681884	25.658894	30.518076	32.454958	31.431632	33.276003	34.790988	34.109782
ENSMUSG00000020679	0.742693	0.848903	0.727579	0.705116	0.965372	0.642916	0.811987	0.729197	0.857906
ENSMUSG00000020680	76.371192	91.044212	73.521794	92.086311	91.63836	91.12564	97.834174	97.808901	94.610473
ENSMUSG00000020681	0.082007	0.105514	0.120954	0.230711	0.120352	0.134162	0.267762	0.183999	0.155393
ENSMUSG00000020682	3.987997	4.910123	5.850776	4.838002	4.273894	4.319859	5.436163	4.6285	6.127845
ENSMUSG00000020684	0.152705	0.382238	0.10705	0.183086	0.12403	0.236971	0.244482	0.36848	0.320376
ENSMUSG00000020686	0	0	0	0	0	0	0	0	0
