Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
ch_2D_CKDL260002520-1A_23757VLT4_L4_1 - illumina_universal_adapter	(1, 2.8096131663717587e-05)	(2, 5.150957471681558e-05)	(3, 0.0002107209874778819)	(4, 0.0004354900407876226)	(5, 0.000477634238283199)	(6, 0.0006743071599292221)	(7, 0.0007164513574247985)	(8, 0.0007492301776991357)	(9, 0.0009459030993451587)	(10, 0.0012385711375088836)	(12, 0.0026972286397168883)	(14, 0.004244857225526665)	(16, 0.005291438130000146)	(18, 0.006469134315570974)	(20, 0.00838435395731439)	(22, 0.010646092556243656)	(24, 0.013001484927385313)	(26, 0.014881584404549082)	(28, 0.017082448051540293)	(30, 0.02142798308219528)	(32, 0.028599520689359195)	(34, 0.035644625704036384)	(36, 0.04096884265431086)	(38, 0.047241304048235816)	(40, 0.05645215254532456)	(42, 0.07035973771886478)	(44, 0.08645647981786964)	(46, 0.10260004880298071)	(48, 0.12111539956937059)	(50, 0.14404652569557475)	(52, 0.172608584876049)	(54, 0.2052469244920676)	(56, 0.24135279502425)	(58, 0.2821764743316316)	(60, 0.3291508651290621)	(62, 0.3871764010475549)	(64, 0.4477914637677203)	(66, 0.5018999306634297)	(68, 0.5573944733878826)	(70, 0.6183677617867603)	(72, 0.684070565682364)	(74, 0.7560130521516182)	(76, 0.8340781539792574)	(78, 0.9160228633207952)	(80, 1.0009059597654966)	(82, 1.0913193114593396)	(84, 1.1931771541175373)	(86, 1.3044565662603014)	(88, 1.4168715303911408)	(90, 1.5352662878777412)	(92, 1.6654052283997758)	(94, 1.8015286449661825)	(96, 1.9529925494209786)	(98, 2.1064114763707087)	(100, 2.264590356293133)	(102, 2.4228113804130533)	(104, 2.5869255681494385)	(106, 2.7597401913243544)	(108, 2.9385650453310013)	(110, 3.121004934945046)	(112, 3.3118174717948787)	(114, 3.51119698745784)	(116, 3.706008540381142)	(118, 3.9364015027122368)	(120, 4.174654357876257)	(122, 4.416812575341533)	(124, 4.679811098468372)	(126, 4.93921097539795)	(128, 5.204813073392294)	(130, 5.472662861919735)	(132, 5.751627011864482)	(134, 6.032768612013166)	(136, 6.335403752884595)	(138, 6.631359038452974)
ch_2D_CKDL260002520-1A_23757VLT4_L4_1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0023319789280885597)	(4, 0.0031420840577257502)	(5, 0.003296612781876197)	(6, 0.003680593247947004)	(7, 0.00384448734931869)	(8, 0.003994333384858517)	(9, 0.0047107847422833155)	(10, 0.004975356648783322)	(12, 0.005298462162916075)	(14, 0.005518548527615196)	(16, 0.005621567677048828)	(18, 0.005724586826482458)	(20, 0.0058720915177169755)	(22, 0.006136663424216983)	(24, 0.006537033300424959)	(26, 0.007056811736203735)	(28, 0.007838820734177207)	(30, 0.008684046028394045)	(32, 0.00929981958069052)	(34, 0.009697848112593187)	(36, 0.010154410252128598)	(38, 0.010690578098044542)	(40, 0.01127591417437199)	(42, 0.012359956587730429)	(44, 0.012952316696973807)	(46, 0.013832662155770292)	(48, 0.014755151812062352)	(50, 0.01607567000025708)	(52, 0.016883433785588958)	(54, 0.017988548297695188)	(56, 0.019669633508907623)	(58, 0.02271103976150505)	(60, 0.02341344305309799)	(62, 0.02469181704379714)	(64, 0.024998533147792722)	(66, 0.025323980006230786)	(68, 0.025714984505217524)	(70, 0.026124719758646737)	(72, 0.02667259432608923)	(74, 0.027407776437956506)	(76, 0.02816168930426626)	(78, 0.028936674269323805)	(80, 0.029877894680058345)	(82, 0.031603465433071666)	(84, 0.033951833771297395)	(86, 0.0364617548665895)	(88, 0.03797192194351432)	(90, 0.03969281000791702)	(92, 0.04242515881221356)	(94, 0.045927809892957014)	(96, 0.049044139163324355)	(98, 0.0517530745245678)	(100, 0.054904523959514784)	(102, 0.059931390183014924)	(104, 0.06823613843394878)	(106, 0.07691784311803751)	(108, 0.0845365774875156)	(110, 0.09351563289837868)	(112, 0.10470725867775951)	(114, 0.12020227529029977)	(116, 0.13917418819622507)	(118, 0.161597242608177)	(120, 0.187066385961337)	(122, 0.2128703415501563)	(124, 0.24464004242890497)	(126, 0.2812750567740874)	(128, 0.3202631221461062)	(130, 0.36575075930966494)	(132, 0.4169863967427593)	(134, 0.4773743490653096)	(136, 0.5422881199300238)	(138, 0.6000607906635431)
ch_2D_CKDL260002520-1A_23757VLT4_L4_2 - illumina_universal_adapter	(1, 1.873075444247839e-05)	(2, 3.746150888495678e-05)	(3, 0.0001919902330354035)	(4, 0.0003699324002389482)	(5, 0.0004027112205132854)	(6, 0.0005947014535486889)	(7, 0.0006321629624336457)	(8, 0.0006649417827079829)	(9, 0.0008569320157433864)	(10, 0.0011355519880752525)	(12, 0.002235983811570858)	(14, 0.0034628482275531926)	(16, 0.0045515733295222495)	(18, 0.005755024302451486)	(20, 0.007738142929048885)	(22, 0.01024338133573037)	(24, 0.01278842259560212)	(26, 0.015181276475628737)	(28, 0.01793469737867306)	(30, 0.022570559103186463)	(32, 0.029999644583934455)	(34, 0.03740063393301873)	(36, 0.04283021137703215)	(38, 0.04927359090524472)	(40, 0.058627261404957366)	(42, 0.07267064454820554)	(44, 0.08893128074858209)	(46, 0.10528322937686573)	(48, 0.1240561280168397)	(50, 0.1473525038546722)	(52, 0.17631961559996503)	(54, 0.20932788761622256)	(56, 0.24573345021948462)	(58, 0.28716587904624685)	(60, 0.334674096345288)	(62, 0.39316087709192676)	(64, 0.45439405470869393)	(66, 0.5088677713160317)	(68, 0.5647720492939137)	(70, 0.6262721401614862)	(72, 0.692920847156435)	(74, 0.7653035063550875)	(76, 0.8439422375375276)	(78, 0.926617446302322)	(80, 1.0114654225824438)	(82, 1.1018764329319817)	(84, 1.2040573811043118)	(86, 1.3162241627387885)	(88, 1.4292080735358181)	(90, 1.548028955685985)	(92, 1.6788820062211391)	(94, 1.8158600134589835)	(96, 1.9683049411777045)	(98, 2.1234845590450275)	(100, 2.2838385478270853)	(102, 2.4430803980641205)	(104, 2.6087703105179787)	(106, 2.783050615228019)	(108, 2.963015703911352)	(110, 3.146972784635237)	(112, 3.34012666579038)	(114, 3.541294968502598)	(116, 3.73709456872274)	(118, 3.968616059008994)	(120, 4.209137676804859)	(122, 4.453983757532631)	(124, 4.718808529217613)	(126, 4.9798426644722955)	(128, 5.247011121806892)	(130, 5.515937928714775)	(132, 5.797091235584987)	(134, 6.0808247038796495)	(136, 6.390657137145601)	(138, 6.689862208609751)
ch_2D_CKDL260002520-1A_23757VLT4_L4_2 - polyg	(1, 0.1053932725592153)	(2, 0.10795938591783483)	(3, 0.10875544298164017)	(4, 0.1096264230632154)	(5, 0.1102492206484278)	(6, 0.11097035469446323)	(7, 0.11184133477603847)	(8, 0.11271699754622434)	(9, 0.11384552550138366)	(10, 0.1155242693682908)	(12, 0.11754719084807845)	(14, 0.11849075260311831)	(16, 0.11934534327455637)	(18, 0.12008754941933959)	(20, 0.12069864028302545)	(22, 0.12146660121516706)	(24, 0.12210578821051662)	(26, 0.12286906645404763)	(28, 0.12326475364164499)	(30, 0.12358551781147242)	(32, 0.12390628198129987)	(34, 0.12423875287265386)	(36, 0.12460868527289282)	(38, 0.12502076187062733)	(40, 0.12552883358487957)	(42, 0.12588705926359195)	(44, 0.12619845805619817)	(46, 0.12660351062101677)	(48, 0.12710924099096366)	(50, 0.1274253224721805)	(52, 0.12775545201922917)	(54, 0.12825649970056546)	(56, 0.1286919897413531)	(58, 0.12909235961756108)	(60, 0.12947399873932658)	(62, 0.1298158350079018)	(64, 0.13017874337522484)	(66, 0.13060955072740182)	(68, 0.13099587253777795)	(70, 0.13138921838106998)	(72, 0.13175212674839298)	(74, 0.13221103023223374)	(76, 0.13264183758441073)	(78, 0.1333325341544771)	(80, 0.13413327390689306)	(82, 0.1349784992011099)	(84, 0.13589396482448604)	(86, 0.13696161782770733)	(88, 0.13936617842926047)	(90, 0.14109409052657912)	(92, 0.1427611276719597)	(94, 0.14462015505037568)	(96, 0.14722841260649078)	(98, 0.15045478505920767)	(100, 0.15355472491943786)	(102, 0.15677641468354414)	(104, 0.16058109917967256)	(106, 0.16638295036823025)	(108, 0.17461511694569948)	(110, 0.18243286558112892)	(112, 0.18870298563074855)	(114, 0.1962655277368992)	(116, 0.20705912498437737)	(118, 0.22272037704259462)	(120, 0.24004398355758183)	(122, 0.25767664752086994)	(124, 0.2779480065162422)	(126, 0.3035997747252163)	(128, 0.3349714470720623)	(130, 0.3697099725299438)	(132, 0.4089251482995776)	(134, 0.4526895560544284)	(136, 0.5040820635559784)	(138, 0.5643787034506218)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_1 - illumina_universal_adapter	(1, 9.564499637983688e-05)	(2, 0.00028693498913951067)	(3, 0.00028693498913951067)	(4, 0.00047822498189918443)	(5, 0.000860804967418532)	(6, 0.0012433849529378796)	(7, 0.0013390299493177165)	(8, 0.0013390299493177165)	(9, 0.0014346749456975534)	(10, 0.001960722425786656)	(12, 0.004495314829852334)	(14, 0.006934262237538174)	(16, 0.00860804967418532)	(18, 0.010281837110832467)	(20, 0.012959897009467897)	(22, 0.016690051868281534)	(24, 0.019272466770537133)	(26, 0.020754964214424604)	(28, 0.024198184084098733)	(30, 0.02945865888498976)	(32, 0.03969267349763231)	(34, 0.050500558088553874)	(36, 0.058726027777219844)	(38, 0.06852963990615313)	(40, 0.08148953691562102)	(42, 0.10080982618434808)	(44, 0.12276035285352065)	(46, 0.14705418193399922)	(48, 0.17440865089863256)	(50, 0.2058758547075989)	(52, 0.24513812572152194)	(54, 0.2909999014856537)	(56, 0.3401614296248899)	(58, 0.3987918124057299)	(60, 0.4641651674313484)	(62, 0.5484762317401746)	(64, 0.6364218059114346)	(66, 0.7139420754772925)	(68, 0.7920362150214293)	(70, 0.8740996219153293)	(72, 0.9648189009816046)	(74, 1.06132470232886)	(76, 1.1659125058702116)	(78, 1.2716002268699316)	(80, 1.3865655125184952)	(82, 1.5041610355675048)	(84, 1.6320383957273468)	(86, 1.7682368705722344)	(88, 1.903287605460564)	(90, 2.0435509926515953)	(92, 2.2020825741511745)	(94, 2.3631009255566298)	(96, 2.540665861335797)	(98, 2.7214827269918787)	(100, 2.9058862800122043)	(102, 3.0946416803678125)	(104, 3.280575553330215)	(106, 3.4773173108835396)	(108, 3.6758285008698914)	(110, 3.878261135707816)	(112, 4.085667310357492)	(114, 4.294938562436576)	(116, 4.499810144682186)	(118, 4.740644245566616)	(120, 4.988843011172293)	(122, 5.2500973187838165)	(124, 5.526559180819735)	(126, 5.800725562942538)	(128, 6.082973947259436)	(130, 6.365461444067284)	(132, 6.655504895589139)	(134, 6.951573981882925)	(136, 7.27059786730787)	(138, 7.58723062782332)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.002869349891395107)	(4, 0.003251929876914454)	(5, 0.003443219869674128)	(6, 0.004112734844332986)	(7, 0.004495314829852334)	(8, 0.004495314829852334)	(9, 0.005260474800891029)	(10, 0.005643054786410377)	(12, 0.00612127976830956)	(14, 0.006264747262879316)	(16, 0.006599504750208745)	(18, 0.0067429722447785)	(20, 0.006790794742968419)	(22, 0.006790794742968419)	(24, 0.006886439739348256)	(26, 0.00736466472124744)	(28, 0.0076037772121970324)	(30, 0.007986357197716381)	(32, 0.008655872172375238)	(34, 0.00889498466332483)	(36, 0.008990629659704668)	(38, 0.009181919652464341)	(40, 0.009277564648844178)	(42, 0.009755789630743363)	(44, 0.010281837110832467)	(46, 0.010855707089111488)	(48, 0.011525222063770345)	(50, 0.012099092042049366)	(52, 0.012481672027568714)	(54, 0.013438121991367083)	(56, 0.01472932944249488)	(58, 0.017359566842940394)	(60, 0.01778996932664966)	(62, 0.018411661803118602)	(64, 0.018650774294068195)	(66, 0.018937709283207704)	(68, 0.019272466770537133)	(70, 0.019511579261486722)	(72, 0.020181094236145582)	(74, 0.02051585172347501)	(76, 0.021281011694513706)	(78, 0.0220461716655524)	(80, 0.022667864142021342)	(82, 0.02424600658228865)	(84, 0.026924066480924082)	(86, 0.03103680132525707)	(88, 0.033667038725702585)	(90, 0.036010341137008586)	(92, 0.039023158522973445)	(94, 0.04308807086911652)	(96, 0.04681822572793016)	(98, 0.04968757561932526)	(100, 0.054804582925646536)	(102, 0.0617388451631847)	(104, 0.07383793720523407)	(106, 0.08536315926900442)	(108, 0.09578846387440665)	(110, 0.10793537841464593)	(112, 0.12309511034085008)	(114, 0.14375442955889484)	(116, 0.16871777361403226)	(118, 0.19674175755332446)	(120, 0.2281611388641009)	(122, 0.2611108401169547)	(124, 0.30525100594624943)	(126, 0.35402995409996624)	(128, 0.40639558961792693)	(130, 0.4696169322249991)	(132, 0.5413028570116869)	(134, 0.6282919812191485)	(136, 0.7209719827112104)	(138, 0.800979022182944)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_2 - illumina_universal_adapter	(1, 9.564499637983688e-05)	(2, 9.564499637983688e-05)	(3, 9.564499637983688e-05)	(4, 0.00028693498913951067)	(5, 0.0006695149746588582)	(6, 0.0011477399565580427)	(7, 0.0012433849529378796)	(8, 0.0012433849529378796)	(9, 0.0014346749456975534)	(10, 0.0019128999275967377)	(12, 0.0033953973714842094)	(14, 0.0049257173135616)	(16, 0.006647327248398664)	(18, 0.008416759681425646)	(20, 0.011238287074630834)	(22, 0.014920619435254554)	(24, 0.017981259319409335)	(26, 0.01998980424338591)	(28, 0.02362431410581971)	(30, 0.028980433903090574)	(32, 0.03974049599582223)	(34, 0.05117007306321274)	(36, 0.05944336525006863)	(38, 0.0692469773790019)	(40, 0.0824459868794194)	(42, 0.10186192114452627)	(44, 0.1239559153082686)	(46, 0.14805845439598753)	(48, 0.17507816587329142)	(50, 0.2069279496677771)	(52, 0.24623804317989006)	(54, 0.2921476414422118)	(56, 0.34221779704705635)	(58, 0.40099164732246617)	(60, 0.46636500234808465)	(62, 0.5492892142094032)	(64, 0.636230515918675)	(66, 0.7134160279972033)	(68, 0.7903146050865922)	(70, 0.8708476920384148)	(72, 0.9608018111336514)	(74, 1.0570684999899571)	(76, 1.1611302560512198)	(78, 1.265957172083521)	(80, 1.3798225402737168)	(82, 1.4967963708462575)	(84, 1.6244824410133396)	(86, 1.7600592233817585)	(88, 1.8947273782845686)	(90, 2.0339386705154214)	(92, 2.1895530796254157)	(94, 2.3502844960417315)	(96, 2.5270364493516704)	(98, 2.7071838000330932)	(100, 2.891252595566089)	(102, 3.0782863859868606)	(104, 3.264937596422112)	(106, 3.4612967739899174)	(108, 3.659999253969028)	(110, 3.8643926112327396)	(112, 4.072803058344404)	(114, 4.284704547823933)	(116, 4.487328472654617)	(118, 4.727110478578869)	(120, 4.9733485217587585)	(122, 5.231590011984318)	(124, 5.50628244158721)	(126, 5.7765752013566285)	(128, 6.054997785818333)	(130, 6.333276902785469)	(132, 6.621168341888778)	(134, 6.915802753236866)	(136, 7.237074296076738)	(138, 7.551746334166401)
ch_3A_CKDL260002520-1A_2372W3LT4_L5_2 - polyg	(1, 0.13973733971094168)	(2, 0.14174588463491827)	(3, 0.14308491458423597)	(4, 0.14432829953717385)	(5, 0.14518910450459238)	(6, 0.14643248945753026)	(7, 0.14738893942132864)	(8, 0.14824974438874716)	(9, 0.1500669993199641)	(10, 0.1516929642584213)	(12, 0.15394062167334746)	(14, 0.15465795914619623)	(16, 0.15518400662628534)	(18, 0.15590134409913414)	(20, 0.15657085907379298)	(22, 0.1571925515502619)	(24, 0.15776642152854092)	(26, 0.15819682401225021)	(28, 0.15834029150681997)	(30, 0.15872287149233932)	(32, 0.15924891897242843)	(34, 0.15934456396880825)	(36, 0.1594402089651881)	(38, 0.15977496645251751)	(40, 0.15991843394708727)	(42, 0.16030101393260662)	(44, 0.16068359391812598)	(46, 0.16116181890002515)	(48, 0.16144875388916466)	(50, 0.16164004388192435)	(52, 0.16192697887106383)	(54, 0.16245302635115294)	(56, 0.1628356063366723)	(58, 0.16317036382400174)	(60, 0.16345729881314125)	(62, 0.16374423380228076)	(64, 0.16403116879142027)	(66, 0.16427028128236987)	(68, 0.1646528612678892)	(70, 0.16484415126064889)	(72, 0.1651310862497884)	(74, 0.1654180212389279)	(76, 0.165944068719017)	(78, 0.16680487368643554)	(80, 0.16766567865385407)	(82, 0.16890906360679192)	(84, 0.1698176910724004)	(86, 0.17206534848732657)	(88, 0.17589114834252)	(90, 0.17770840327373694)	(92, 0.1804342856705623)	(94, 0.1833036355619574)	(96, 0.1869859679225811)	(98, 0.19176821774157296)	(100, 0.195259260109437)	(102, 0.19875030247730105)	(104, 0.20348472979810298)	(106, 0.210514637032021)	(108, 0.22266155157226025)	(110, 0.23514322359982898)	(112, 0.2455207057070413)	(114, 0.25651988029072254)	(116, 0.2733055771553839)	(118, 0.2940127188716186)	(120, 0.3191673529195157)	(122, 0.3449436794438817)	(124, 0.37363717835783283)	(126, 0.4079737320581942)	(128, 0.4496271279816132)	(130, 0.4987886561208493)	(132, 0.5531628365627865)	(134, 0.6153320842096806)	(136, 0.6855833340506707)	(138, 0.7745331806839191)
ch_3A_CKDL260002520-1A_23757VLT4_L4_1 - illumina_universal_adapter	(1, 3.316117647158524e-05)	(2, 0.000125275555559322)	(3, 0.0002800277124267198)	(4, 0.0006226932026331006)	(5, 0.0007074384313938184)	(6, 0.0009874661438205382)	(7, 0.0010427347712731803)	(8, 0.0011016879738893319)	(9, 0.0012896013072283149)	(10, 0.0016248976471076766)	(12, 0.004056717255023927)	(14, 0.00654380549039282)	(16, 0.007673127778008473)	(18, 0.008903775882620635)	(20, 0.01114215529445264)	(22, 0.013835579738978063)	(24, 0.01647189326846909)	(26, 0.018597893137814056)	(28, 0.021226837516978063)	(30, 0.026258124902750243)	(32, 0.03510294758275473)	(34, 0.04401225032812063)	(36, 0.05044367627602641)	(38, 0.05800258222396609)	(40, 0.0694837184334616)	(42, 0.08730416621177517)	(44, 0.10758038333656778)	(46, 0.12807951725875272)	(48, 0.15159447595227016)	(50, 0.1801038762799247)	(52, 0.21686119811109517)	(54, 0.25804737928880406)	(56, 0.3021241096822861)	(58, 0.35420926419365595)	(60, 0.4137335759601515)	(62, 0.48700319537411907)	(64, 0.5653648976640567)	(66, 0.6355578968164939)	(68, 0.7062943708055487)	(70, 0.7828966884549107)	(72, 0.8639536574769555)	(74, 0.9501432397017691)	(76, 1.0416644021881807)	(78, 1.1384416111453388)	(80, 1.2398834922594997)	(82, 1.3446064875567658)	(84, 1.4616470176256442)	(86, 1.5870552178908526)	(88, 1.7131763834502)	(90, 1.843875633650208)	(92, 1.9856967739812694)	(94, 2.1326321046392818)	(96, 2.2937991068663495)	(98, 2.455664336086902)	(100, 2.6225461143925735)	(102, 2.787854579103426)	(104, 2.9579769412654033)	(106, 3.1337495994406224)	(108, 3.3183191808187207)	(110, 3.503189055072645)	(112, 3.6943871871698963)	(114, 3.8932897659340466)	(116, 4.085499313913681)	(118, 4.313045779998955)	(120, 4.547397656411229)	(122, 4.78665922922888)	(124, 5.0410478253803195)	(126, 5.293564657348695)	(128, 5.550998554872775)	(130, 5.810956386383859)	(132, 6.083045681620797)	(134, 6.358705330191176)	(136, 6.652257275755558)	(138, 6.940483167921086)
ch_3A_CKDL260002520-1A_23757VLT4_L4_1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.002792907973940179)	(4, 0.003161365490291126)	(5, 0.003400862875919242)	(6, 0.0037361592157986036)	(7, 0.004056717255023928)	(8, 0.004347798692941176)	(9, 0.0049594381700837475)	(10, 0.005379479738723828)	(12, 0.005782940719128115)	(14, 0.005957958039394815)	(16, 0.006120079346589232)	(18, 0.0062711469282931195)	(20, 0.006390895621107178)	(22, 0.006573282091700897)	(24, 0.006985954510013957)	(26, 0.00745758013094317)	(28, 0.008273713529660517)	(30, 0.009132219542758224)	(32, 0.009703328693102191)	(34, 0.010031255882654534)	(36, 0.010429190000313556)	(38, 0.01096713797418594)	(40, 0.011543773987275172)	(42, 0.012837059869666996)	(44, 0.013581344052695909)	(46, 0.014570652484098202)	(48, 0.015742347386094216)	(50, 0.01718117398744466)	(52, 0.018041522288124126)	(54, 0.01937718078489631)	(56, 0.0214368583012981)	(58, 0.02501642307264755)	(60, 0.025827029608619635)	(62, 0.02736533973938484)	(64, 0.027689582353773674)	(66, 0.028074620458360414)	(68, 0.02842649738647557)	(70, 0.02881337777864406)	(72, 0.029312637713299595)	(74, 0.03006981790940079)	(76, 0.030957800523806575)	(78, 0.031808937386577266)	(80, 0.0326987622885648)	(82, 0.034318133072927214)	(84, 0.03727684692922532)	(86, 0.04093931464175373)	(88, 0.042836870850961106)	(90, 0.04499234732161415)	(92, 0.0481242362105972)	(94, 0.052127527125750237)	(96, 0.05576604509971585)	(98, 0.059141115949490515)	(100, 0.06313519542673479)	(102, 0.069833753073995)	(104, 0.07990922385861166)	(106, 0.08987415738832302)	(108, 0.09865265771538434)	(110, 0.10923844216014704)	(112, 0.12398595425209369)	(114, 0.14356025980823778)	(116, 0.16634198804421682)	(118, 0.19068044928677863)	(120, 0.2194127664118255)	(122, 0.2514667280467761)	(124, 0.29195468223099996)	(126, 0.33829742635004034)	(128, 0.38710330896588674)	(130, 0.4450929951767806)	(132, 0.5119698766820593)	(134, 0.5886919430242352)	(136, 0.6715488270136545)	(138, 0.7459882990420362)
ch_3A_CKDL260002520-1A_23757VLT4_L4_2 - illumina_universal_adapter	(1, 3.316117647158524e-05)	(2, 7.737607843369889e-05)	(3, 0.00021002078432003985)	(4, 0.0004347798692941176)	(5, 0.0005047867974007975)	(6, 0.0007921836601545362)	(7, 0.0008400831372801594)	(8, 0.0008953517647328015)	(9, 0.001072211372581256)	(10, 0.0013761888235707875)	(12, 0.0032018958170897303)	(14, 0.005101294313878862)	(16, 0.006247197189730307)	(18, 0.0075331139217951135)	(20, 0.009828604248661513)	(22, 0.012625196797765203)	(24, 0.015403366471051342)	(26, 0.018030468562633593)	(28, 0.021212099216324026)	(30, 0.026504991438705376)	(32, 0.03539771359583549)	(34, 0.04456677889022881)	(36, 0.05106821176624127)	(38, 0.0586658057533978)	(40, 0.07014509967531155)	(42, 0.08786053706146509)	(44, 0.10803358608167944)	(46, 0.12844429019994014)	(48, 0.1518100235993355)	(50, 0.1801444066067233)	(52, 0.2168648826862587)	(54, 0.2578244624914117)	(56, 0.30186987399600396)	(58, 0.3539347633439745)	(60, 0.41329879609085735)	(62, 0.48630681066821574)	(64, 0.5639592322391779)	(66, 0.6333453094308065)	(68, 0.7037206950538373)	(70, 0.780009823814301)	(72, 0.8606099055160705)	(74, 0.9464531376755143)	(76, 1.0372521234298782)	(78, 1.1333440014066234)	(80, 1.2339421148083407)	(82, 1.3380958432428447)	(84, 1.4543570856646408)	(86, 1.5790836395246)	(88, 1.7042541846917618)	(90, 1.833908857832915)	(92, 1.974987556268529)	(94, 2.1209759511095196)	(96, 2.2810946917025685)	(98, 2.4428162224917447)	(100, 2.6104478118431897)	(102, 2.7752312245932425)	(104, 2.944771423879385)	(106, 3.120181151400999)	(108, 3.3037337900339683)	(110, 3.487669624483943)	(112, 3.6785600945550416)	(114, 3.877070266064278)	(116, 4.067999424174594)	(118, 4.293668599214058)	(120, 4.526830357848519)	(122, 4.765207632626927)	(124, 5.018805887405794)	(126, 5.269721771465626)	(128, 5.524893339839311)	(130, 5.78219090808234)	(132, 6.0522131566525506)	(134, 6.32677111724904)	(136, 6.623381260199134)	(138, 6.911306859488837)
